team,season,adj_off_eff,adj_def_eff,adj_tempo,adj_em,efficiency_differential,seed
Temple,2013,111.464,99.5026,65.1334,11.9609,11.961399999999998,9.0
Tennessee,2013,108.881,97.4029,61.6099,11.4779,11.478099999999998,
Tennessee Martin,2013,93.7123,113.851,65.913,-20.1385,-20.1387,
Tennessee St.,2013,104.901,104.515,65.7533,0.38622,0.3859999999999957,
Tennessee Tech,2013,97.1255,107.119,63.6016,-9.99346,-9.993499999999997,
Texas,2013,102.568,95.4613,63.8794,7.10682,7.106700000000004,
Texas A&M,2013,105.074,98.1344,59.0566,6.93933,6.939599999999999,
Texas A&M Corpus Christi,2013,96.0484,110.997,60.1111,-14.9482,-14.948599999999999,
Texas Pan American,2013,94.1994,108.533,61.8621,-14.3341,-14.333600000000004,
Texas Southern,2013,105.515,104.839,61.5925,0.676155,0.6760000000000019,
Texas St.,2013,101.121,108.733,69.8509,-7.61212,-7.612000000000009,
Texas Tech,2013,100.217,107.121,65.8861,-6.90448,-6.903999999999996,
The Citadel,2013,98.282,119.199,63.2937,-20.9171,-20.917,
Toledo,2013,104.107,105.263,65.4939,-1.15579,-1.156000000000006,
Towson,2013,102.909,103.556,64.0686,-0.646828,-0.6469999999999914,
Troy,2013,99.088,109.357,58.7623,-10.2687,-10.269000000000005,
Tulane,2013,106.703,105.116,63.0965,1.58725,1.5870000000000033,
Tulsa,2013,99.3666,99.9606,65.6142,-0.593963,-0.5939999999999941,
UAB,2013,100.592,100.387,68.6068,0.205903,0.2049999999999983,
UC Davis,2013,104.913,108.04,65.3758,-3.12657,-3.1270000000000095,
UC Irvine,2013,101.965,98.7393,63.8434,3.22569,3.2257000000000033,
UC Riverside,2013,89.5162,103.154,61.0107,-13.6374,-13.637799999999999,
UC Santa Barbara,2013,98.9664,102.766,61.9129,-3.79984,-3.7996000000000123,
UCF,2013,106.474,103.276,63.8091,3.1972,3.1980000000000075,
UCLA,2013,111.467,96.3046,67.4331,15.1624,15.162400000000005,6.0
UMBC,2013,95.5267,109.446,65.1802,-13.9194,-13.919299999999993,
UMKC,2013,93.6905,108.968,62.4042,-15.2775,-15.277500000000003,
UNC Asheville,2013,101.304,104.581,67.2323,-3.27656,-3.277000000000001,
UNC Greensboro,2013,96.9675,108.763,69.8336,-11.7957,-11.795500000000004,
UNC Wilmington,2013,96.8929,108.919,64.5015,-12.0264,-12.0261,
UNLV,2013,106.858,89.633,67.0633,17.2254,17.22500000000001,5.0
USC,2013,103.178,96.8315,65.1592,6.34696,6.346499999999992,
USC Upstate,2013,102.569,105.702,64.301,-3.13332,-3.1329999999999956,
UT Arlington,2013,98.8894,96.4224,64.5571,2.46708,2.4669999999999987,
Utah,2013,104.46,99.6236,60.2752,4.83633,4.836399999999998,
Utah St.,2013,109.695,103.891,59.9468,5.80329,5.803999999999988,
Utah Valley,2013,98.6952,111.342,62.1839,-12.6464,-12.646799999999999,
UTEP,2013,103.507,98.3282,59.2833,5.17881,5.17880000000001,
UTSA,2013,101.011,108.569,62.066,-7.55818,-7.558000000000007,
Valparaiso,2013,111.066,99.147,63.7461,11.9193,11.918999999999997,14.0
Vanderbilt,2013,102.51,95.6906,58.97,6.8193,6.819400000000002,
VCU,2013,113.747,94.4178,65.764,19.3295,19.3292,5.0
Vermont,2013,102.815,99.6165,60.1515,3.19898,3.1984999999999957,
Villanova,2013,106.057,92.4411,65.6855,13.6158,13.615899999999996,9.0
Virginia,2013,107.657,91.3899,58.0296,16.2669,16.2671,
Virginia Tech,2013,107.145,107.274,65.2537,-0.128694,-0.1290000000000049,
VMI,2013,102.046,113.493,69.0031,-11.4469,-11.446999999999989,
Wagner,2013,97.0959,98.2483,65.1335,-1.15248,-1.1524,
Wake Forest,2013,101.468,98.6105,67.092,2.85751,2.8575000000000017,
Washington,2013,107.361,98.2025,63.4363,9.15847,9.158500000000004,
Washington St.,2013,107.443,100.167,60.0052,7.27663,7.275999999999996,
Weber St.,2013,108.179,99.8687,62.8633,8.31015,8.310299999999998,
West Virginia,2013,104.757,100.729,62.3248,4.02774,4.028000000000006,
Western Carolina,2013,101.492,108.972,64.3643,-7.48,-7.47999999999999,
Western Illinois,2013,96.5268,95.4005,55.8251,1.12627,1.1263000000000005,
Western Kentucky,2013,101.798,102.763,63.8433,-0.965895,-0.9650000000000034,16.0
Western Michigan,2013,103.261,100.953,63.7574,2.30786,2.3079999999999927,
Wichita St.,2013,109.966,92.5764,62.4159,17.3895,17.389599999999987,9.0
William & Mary,2013,106.327,110.551,61.4512,-4.22363,-4.224000000000004,
Winthrop,2013,95.0669,105.874,59.1195,-10.8076,-10.807099999999991,
Wisconsin,2013,108.829,85.8206,59.9822,23.008,23.008399999999995,5.0
Wofford,2013,89.0441,96.5182,61.6566,-7.47409,-7.474099999999993,
Wright St.,2013,97.6582,93.2709,60.9643,4.38724,4.387299999999996,
Wyoming,2013,103.879,95.5058,58.7486,8.37291,8.373200000000011,
Xavier,2013,105.914,96.3548,61.0853,9.55961,9.559200000000004,
Yale,2013,102.671,105.514,62.3869,-2.843,-2.8429999999999893,
Youngstown St.,2013,102.377,104.314,65.8426,-1.93657,-1.9369999999999976,
Abilene Christian,2014,93.5279,116.88,63.4665,-23.3517,-23.352099999999993,
Air Force,2014,99.1735,106.144,63.8216,-6.97045,-6.970500000000001,
Akron,2014,103.594,100.978,64.1515,2.61676,2.6159999999999997,
Alabama,2014,107.166,98.9688,62.2287,8.19753,8.197199999999995,
Alabama A&M,2014,91.6936,105.203,64.5204,-13.5089,-13.5094,
Alabama St.,2014,97.8683,110.29,66.0917,-12.4215,-12.421700000000001,
Albany,2014,102.179,103.893,61.7185,-1.71363,-1.7139999999999986,16.0
Alcorn St.,2014,93.0265,109.183,62.2274,-16.1564,-16.15650000000001,
American,2014,103.925,98.0491,59.8927,5.87548,5.8759000000000015,15.0
Appalachian St.,2014,91.4959,110.304,64.8908,-18.808,-18.808099999999996,
Arizona,2014,115.193,84.7964,63.1175,30.3964,30.396599999999992,1.0
Arizona St.,2014,110.175,94.7808,67.6129,15.3941,15.394199999999998,10.0
Arkansas,2014,110.796,97.0238,70.6916,13.772,13.772200000000012,
Arkansas Little Rock,2014,100.67,105.388,66.5239,-4.71822,-4.7180000000000035,
Arkansas Pine Bluff,2014,91.4463,108.132,65.2039,-16.6853,-16.68570000000001,
Arkansas St.,2014,106.181,105.506,66.7904,0.675602,0.6749999999999972,
Army,2014,104.868,109.929,67.2438,-5.06149,-5.061000000000007,
Auburn,2014,109.121,105.313,66.1973,3.80744,3.8079999999999927,
Austin Peay,2014,98.8047,111.112,69.0855,-12.3077,-12.307299999999998,
Ball St.,2014,96.3604,108.877,66.1024,-12.5167,-12.516599999999997,
Baylor,2014,118.684,100.799,61.1487,17.8854,17.88499999999999,6.0
Belmont,2014,112.906,107.627,67.4152,5.27918,5.279000000000011,
Bethune Cookman,2014,96.1302,116.494,60.9382,-20.3633,-20.363799999999998,
Binghamton,2014,91.2488,110.679,64.4116,-19.4302,-19.4302,
Boise St.,2014,114.167,103.597,64.1722,10.5704,10.570000000000007,
Boston College,2014,113.845,111.447,61.4523,2.39845,2.397999999999996,
Boston University,2014,105.762,101.597,65.3172,4.165,4.165000000000006,
Bowling Green,2014,92.8625,96.3373,65.2809,-3.4748,-3.474800000000002,
Bradley,2014,99.8825,104.129,62.7846,-4.24691,-4.246500000000012,
Brown,2014,100.975,100.077,68.3699,0.898211,0.8979999999999961,
Bryant,2014,105.474,108.15,65.5905,-2.67541,-2.676000000000002,
Bucknell,2014,102.681,101.439,63.1014,1.24207,1.2420000000000044,
Buffalo,2014,109.53,102.776,66.8706,6.75368,6.754000000000005,
Butler,2014,106.109,98.2977,62.2119,7.81137,7.811299999999989,
BYU,2014,114.713,99.9591,71.172,14.7544,14.753899999999987,10.0
Cal Poly,2014,103.247,103.846,58.8564,-0.599368,-0.5990000000000038,16.0
Cal St. Bakersfield,2014,100.38,105.308,63.8484,-4.92797,-4.9280000000000115,
Cal St. Fullerton,2014,100.616,106.956,65.7191,-6.33999,-6.340000000000003,
Cal St. Northridge,2014,106.017,110.891,67.6878,-4.87454,-4.874000000000009,
California,2014,110.606,99.0023,64.9734,11.6038,11.60369999999999,
Campbell,2014,97.9466,115.994,62.2272,-18.0477,-18.047399999999996,
Canisius,2014,111.78,107.054,65.1949,4.72573,4.725999999999999,
Central Arkansas,2014,94.8601,112.729,70.8812,-17.869,-17.868899999999996,
Central Connecticut,2014,96.8871,110.781,68.655,-13.894,-13.893900000000002,
Central Michigan,2014,106.066,117.071,63.8956,-11.0048,-11.004999999999995,
Charleston Southern,2014,105.437,110.924,65.9107,-5.48723,-5.487000000000009,
Charlotte,2014,102.144,102.82,67.7722,-0.675868,-0.6759999999999877,
Chattanooga,2014,100.297,109.596,66.9995,-9.2991,-9.299000000000007,
Chicago St.,2014,97.7095,108.796,68.0197,-11.0862,-11.086500000000001,
Cincinnati,2014,109.197,90.1186,61.2764,19.0788,19.078400000000002,5.0
Clemson,2014,106.405,92.9404,58.3696,13.4647,13.464600000000004,
Cleveland St.,2014,110.826,101.98,62.3621,8.84672,8.84599999999999,
Coastal Carolina,2014,97.0064,102.979,65.898,-5.97261,-5.9726,16.0
Colgate,2014,108.206,109.212,62.6714,-1.00611,-1.0060000000000002,
College of Charleston,2014,97.5975,100.562,60.9389,-2.96444,-2.964500000000001,
Colorado,2014,107.9,95.4275,65.097,12.4727,12.47250000000001,8.0
Colorado St.,2014,110.103,106.429,65.1856,3.67413,3.6739999999999924,
Columbia,2014,105.91,101.384,60.2313,4.5267,4.525999999999996,
Connecticut,2014,111.355,92.2385,63.4064,19.1162,19.116500000000002,7.0
Coppin St.,2014,99.843,112.3,67.0189,-12.4574,-12.456999999999994,
Cornell,2014,99.8271,120.554,63.8142,-20.7266,-20.7269,
Creighton,2014,125.701,100.913,63.9037,24.7882,24.787999999999997,3.0
Dartmouth,2014,103.196,108.233,63.1183,-5.03716,-5.037000000000006,
Davidson,2014,112.738,108.66,66.1589,4.07848,4.078000000000003,
Dayton,2014,113.694,100.71,63.8792,12.9838,12.984000000000009,11.0
Delaware,2014,111.299,105.513,70.5569,5.78601,5.786000000000001,13.0
Delaware St.,2014,96.5925,112.382,58.5226,-15.79,-15.789500000000004,
Denver,2014,110.317,107.153,57.9519,3.16445,3.1639999999999873,
DePaul,2014,106.331,106.511,65.8604,-0.179552,-0.1799999999999926,
Detroit,2014,100.893,103.043,66.2526,-2.15057,-2.1500000000000057,
Drake,2014,104.611,105.911,63.1277,-1.29996,-1.2999999999999972,
Drexel,2014,104.74,101.38,62.6451,3.36013,3.3599999999999994,
Duke,2014,124.75,99.4399,64.8311,25.3098,25.310100000000006,3.0
Duquesne,2014,110.089,108.598,66.7404,1.49145,1.4909999999999997,
East Carolina,2014,105.655,111.033,63.9638,-5.37829,-5.378,
East Tennessee St.,2014,102.49,109.313,68.809,-6.82339,-6.8230000000000075,
Eastern Illinois,2014,98.0781,111.924,64.5306,-13.8455,-13.8459,
Eastern Kentucky,2014,111.315,108.295,64.6059,3.01993,3.019999999999996,15.0
Eastern Michigan,2014,98.2676,93.7895,63.3998,4.47806,4.478099999999998,
Eastern Washington,2014,105.548,110.602,69.2593,-5.05388,-5.054000000000002,
Elon,2014,104.292,107.293,64.6819,-3.00094,-3.0010000000000048,
Evansville,2014,102.749,106.812,65.7677,-4.06277,-4.063000000000002,
Fairfield,2014,95.0091,104.126,64.7355,-9.11735,-9.116900000000001,
Fairleigh Dickinson,2014,101.735,112.432,65.1801,-10.697,-10.697000000000003,
FIU,2014,100.927,106.525,64.903,-5.59768,-5.597999999999999,
Florida,2014,116.216,88.4056,61.5519,27.8106,27.810399999999987,1.0
Florida A&M,2014,94.385,107.74,70.1781,-13.3547,-13.35499999999999,
Florida Atlantic,2014,100.613,107.067,63.2438,-6.45405,-6.4539999999999935,
Florida Gulf Coast,2014,99.8358,101.869,66.5052,-2.03367,-2.0331999999999937,
Florida St.,2014,111.926,96.6522,65.2048,15.2742,15.273800000000008,
Fordham,2014,108.316,111.199,67.668,-2.88267,-2.8829999999999956,
Fresno St.,2014,110.052,105.647,65.4486,4.40466,4.405000000000001,
Furman,2014,94.3166,115.185,63.8963,-20.8688,-20.86840000000001,
Gardner Webb,2014,98.4115,105.543,65.058,-7.13157,-7.131500000000003,
George Mason,2014,105.453,102.712,65.2835,2.74139,2.7409999999999997,
George Washington,2014,110.212,95.9821,65.8095,14.2297,14.2299,9.0
Georgetown,2014,112.009,98.8533,63.1528,13.1554,13.155699999999996,
Georgia,2014,108.568,99.3515,62.7685,9.21651,9.216499999999996,
Georgia Southern,2014,97.6746,109.934,64.9743,-12.2597,-12.2594,
Georgia St.,2014,115.011,103.414,64.2206,11.5972,11.596999999999994,
Georgia Tech,2014,104.35,99.2063,64.5369,5.14322,5.1436999999999955,
Gonzaga,2014,113.594,92.9558,64.5603,20.6386,20.638199999999998,8.0
Grambling St.,2014,95.3172,121.518,66.18,-26.2005,-26.2008,
Grand Canyon,2014,105.328,111.171,65.6647,-5.8434,-5.8430000000000035,
Green Bay,2014,109.265,97.1459,65.5657,12.1193,12.119100000000003,
Hampton,2014,95.5306,100.591,70.0948,-5.06062,-5.060399999999987,
Hartford,2014,101.636,107.369,62.089,-5.73367,-5.733000000000004,
Harvard,2014,112.027,94.7095,64.1253,17.3178,17.317499999999995,12.0
Hawaii,2014,110.678,107.367,67.108,3.3113,3.310999999999993,
High Point,2014,104.467,112.271,62.667,-7.8039,-7.804000000000002,
Hofstra,2014,104.489,112.856,64.0097,-8.36774,-8.36699999999999,
Holy Cross,2014,103.99,102.663,62.7757,1.32693,1.3269999999999982,
Houston,2014,110.51,107.523,65.6064,2.98687,2.987000000000009,
Houston Baptist,2014,91.1163,111.817,67.8645,-20.7005,-20.700699999999998,
Howard,2014,87.2568,106.271,66.0996,-19.0139,-19.014200000000002,
Idaho,2014,105.079,111.982,65.8581,-6.90254,-6.903000000000006,
Idaho St.,2014,103.971,110.922,63.2474,-6.95138,-6.950999999999993,
Illinois,2014,106.061,93.3581,61.2461,12.7029,12.702900000000014,
Illinois Chicago,2014,100.01,109.006,64.7324,-8.99534,-8.995999999999995,
Illinois St.,2014,101.919,99.8215,66.9704,2.0977,2.0974999999999966,
Incarnate Word,2014,102.253,109.907,68.8784,-7.65414,-7.653999999999996,
Indiana,2014,107.198,95.8718,67.2582,11.3261,11.3262,
Indiana St.,2014,106.439,100.467,65.2879,5.97223,5.971999999999994,
Iona,2014,117.622,108.11,68.7103,9.51201,9.512,
Iowa,2014,120.152,99.1218,69.1598,21.0299,21.030200000000008,11.0
Iowa St.,2014,116.764,95.8121,70.4795,20.9515,20.951899999999995,3.0
IPFW,2014,108.234,105.476,65.4134,2.7577,2.7579999999999956,
IUPUI,2014,96.053,113.868,64.3787,-17.8147,-17.814999999999998,
Jackson St.,2014,93.3338,105.697,65.2691,-12.3636,-12.363200000000006,
Jacksonville,2014,102.547,116.592,68.0182,-14.0454,-14.045000000000002,
Jacksonville St.,2014,97.5054,112.045,60.8783,-14.5394,-14.539600000000007,
James Madison,2014,98.0694,106.43,63.7378,-8.36053,-8.360600000000005,
Kansas,2014,119.974,94.5731,66.8907,25.4011,25.400900000000007,2.0
Kansas St.,2014,108.305,93.9099,63.6653,14.3949,14.395100000000014,9.0
Kennesaw St.,2014,91.4281,112.16,66.1827,-20.7315,-20.731899999999996,
Kent St.,2014,103.837,105.515,64.9688,-1.67852,-1.6779999999999973,
Kentucky,2014,116.202,95.0512,64.6236,21.1505,21.150800000000004,8.0
La Salle,2014,105.827,99.9302,62.8706,5.89733,5.896799999999999,
Lafayette,2014,108.911,115.092,64.8189,-6.18117,-6.180999999999997,
Lamar,2014,92.6261,113.354,66.701,-20.7278,-20.727900000000005,
Lehigh,2014,97.7315,103.56,64.5146,-5.82862,-5.828500000000005,
Liberty,2014,100.729,112.574,63.1106,-11.8442,-11.844999999999999,
Lipscomb,2014,102.603,111.33,68.8839,-8.72709,-8.727000000000004,
LIU Brooklyn,2014,102.531,118.196,66.6437,-15.6651,-15.664999999999992,
Long Beach St.,2014,104.595,102.128,64.8311,2.46704,2.4669999999999987,
Longwood,2014,95.0451,118.483,66.8857,-23.438,-23.4379,
Louisiana Lafayette,2014,109.939,104.85,68.8604,5.08877,5.088999999999999,14.0
Louisiana Monroe,2014,97.0355,104.056,62.0232,-7.02066,-7.020499999999998,
Louisiana Tech,2014,109.375,94.4401,69.3112,14.9348,14.934899999999999,
Louisville,2014,119.102,88.5345,67.4981,30.5677,30.56750000000001,4.0
Loyola Chicago,2014,101.817,108.195,62.1347,-6.37766,-6.378,
Loyola Marymount,2014,105.331,106.01,68.0555,-0.679205,-0.679000000000002,
Loyola MD,2014,96.8675,108.821,64.8537,-11.9537,-11.953499999999991,
LSU,2014,109.792,98.318,68.9408,11.4737,11.474000000000004,
Maine,2014,94.9941,115.6,73.2328,-20.6057,-20.60589999999999,
Manhattan,2014,106.544,96.9886,68.0296,9.55527,9.555399999999992,13.0
Marist,2014,101.044,105.161,64.5788,-4.11618,-4.117000000000004,
Marquette,2014,109.855,97.7745,64.7082,12.0808,12.0805,
Marshall,2014,99.4336,105.414,67.1221,-5.9799,-5.980400000000003,
Maryland,2014,109.08,94.8391,67.6454,14.2404,14.240899999999996,
Maryland Eastern Shore,2014,98.6891,118.999,65.2721,-20.3099,-20.3099,
Massachusetts,2014,109.841,95.6537,70.3142,14.1875,14.187299999999993,6.0
McNeese St.,2014,97.5138,111.658,66.0236,-14.1443,-14.144199999999998,
Memphis,2014,111.252,96.3212,67.8621,14.9304,14.93079999999999,8.0
Mercer,2014,108.78,101.313,63.9334,7.46633,7.466999999999999,14.0
Miami FL,2014,108.765,98.925,57.2218,9.83969,9.840000000000003,
Miami OH,2014,98.7776,102.888,65.7219,-4.11016,-4.1103999999999985,
Michigan,2014,122.369,99.5935,61.5484,22.7757,22.775499999999994,2.0
Michigan St.,2014,118.203,94.4143,64.3969,23.7886,23.788700000000006,4.0
Middle Tennessee,2014,104.689,96.7688,62.8121,7.92059,7.920199999999994,
Milwaukee,2014,104.63,104.266,65.9973,0.3633,0.3639999999999901,15.0
Minnesota,2014,113.052,99.4744,63.2341,13.5777,13.577600000000004,
Mississippi,2014,110.564,102.14,68.2481,8.42421,8.423999999999992,
Mississippi St.,2014,99.6128,103.37,67.0575,-3.75746,-3.7572000000000116,
Mississippi Valley St.,2014,92.658,115.319,71.0948,-22.6613,-22.661,
Missouri,2014,113.793,102.698,64.8734,11.0956,11.095000000000013,
Missouri St.,2014,106.161,104.822,63.4487,1.33935,1.3389999999999986,
Monmouth,2014,96.2366,104.918,66.8627,-8.68133,-8.68140000000001,
Montana,2014,107.371,111.204,60.0335,-3.83361,-3.8329999999999984,
Montana St.,2014,94.8855,107.833,64.1046,-12.9479,-12.947500000000005,
Morehead St.,2014,102.01,103.501,67.7454,-1.49153,-1.4909999999999997,
Morgan St.,2014,99.9796,105.212,67.7341,-5.23216,-5.232399999999998,
Mount St. Mary's,2014,107.491,111.241,68.4474,-3.75021,-3.75,16.0
Murray St.,2014,107.345,107.575,65.9526,-0.229992,-0.23000000000000398,
Navy,2014,92.6389,106.282,62.0612,-13.6433,-13.64309999999999,
Nebraska,2014,108.82,95.6836,64.698,13.1363,13.136399999999995,11.0
Nebraska Omaha,2014,104.911,104.859,72.3534,0.0518134,0.05200000000000671,
Nevada,2014,109.036,106.757,63.6497,2.27901,2.2789999999999964,
New Hampshire,2014,88.1993,105.923,61.4301,-17.7233,-17.723700000000008,
New Mexico,2014,113.782,96.2346,64.7417,17.5475,17.547399999999996,7.0
New Mexico St.,2014,112.746,102.113,65.3613,10.6331,10.632999999999996,13.0
New Orleans,2014,95.6684,110.972,70.3341,-15.3037,-15.303599999999989,
Niagara,2014,101.301,110.31,70.8426,-9.00927,-9.009,
Nicholls St.,2014,97.5922,111.282,63.7683,-13.6895,-13.689799999999991,
NJIT,2014,96.2605,110.133,66.7473,-13.8725,-13.872500000000002,
Norfolk St.,2014,102.347,110.256,63.0105,-7.90892,-7.909000000000006,
North Carolina,2014,111.545,93.1571,69.426,18.3881,18.387900000000002,6.0
North Carolina A&T,2014,93.2655,112.994,65.5421,-19.7287,-19.728499999999997,
North Carolina Central,2014,107.276,98.9836,62.708,8.29208,8.2924,14.0
North Carolina St.,2014,113.205,102.658,64.734,10.5467,10.546999999999997,12.0
North Dakota,2014,104.335,111.277,68.088,-6.94261,-6.942000000000007,
North Dakota St.,2014,116.004,103.42,63.0184,12.5832,12.584000000000003,12.0
North Florida,2014,102.593,110.788,66.9317,-8.19529,-8.194999999999993,
North Texas,2014,98.8979,104.49,67.0981,-5.5918,-5.592099999999988,
Northeastern,2014,100.946,104.176,63.4396,-3.23062,-3.230000000000004,
Northern Arizona,2014,100.274,107.43,62.5504,-7.15631,-7.156000000000006,
Northern Colorado,2014,108.406,112.202,62.9307,-3.79599,-3.7959999999999923,
Northern Illinois,2014,94.2237,97.617,61.7326,-3.39323,-3.3933000000000106,
Northern Iowa,2014,112.673,104.692,64.362,7.98128,7.981000000000009,
Northern Kentucky,2014,102.075,116.615,61.3605,-14.5407,-14.539999999999992,
Northwestern,2014,97.6925,94.4232,60.1377,3.2693,3.269300000000001,
Northwestern St.,2014,108.149,109.592,74.4269,-1.44296,-1.4429999999999978,
Notre Dame,2014,113.174,105.414,62.9408,7.7595,7.760000000000005,
Oakland,2014,109.418,111.448,67.3773,-2.02935,-2.029999999999987,
Ohio,2014,107.156,102.366,64.1075,4.78991,4.790000000000006,
Ohio St.,2014,109.354,87.6797,64.0434,21.6743,21.674300000000002,6.0
Oklahoma,2014,117.886,99.4806,69.9669,18.4058,18.4054,5.0
Oklahoma St.,2014,115.772,94.2393,66.9981,21.5328,21.532700000000006,9.0
Old Dominion,2014,99.2992,101.221,62.6619,-1.92177,-1.9218000000000046,
Oral Roberts,2014,107.595,109.217,63.0364,-1.62243,-1.6219999999999999,
Oregon,2014,118.258,99.4749,67.8101,18.783,18.78309999999999,7.0
Oregon St.,2014,112.199,105.244,65.4964,6.95479,6.954999999999998,
Pacific,2014,109.038,107.58,65.8033,1.45847,1.4579999999999984,
Penn,2014,98.6578,106.183,68.3992,-7.52508,-7.525200000000012,
Penn St.,2014,110.716,101.074,64.8458,9.64269,9.641999999999996,
Pepperdine,2014,107.453,106.233,65.2606,1.22032,1.2199999999999989,
Pittsburgh,2014,116.412,94.8924,62.7245,21.5198,21.51960000000001,9.0
Portland,2014,108.927,103.204,65.1945,5.72337,5.723000000000013,
Portland St.,2014,102.152,110.649,64.9357,-8.4968,-8.497,
Prairie View A&M,2014,95.8556,112.384,66.088,-16.5281,-16.528400000000005,
Presbyterian,2014,93.5863,120.005,63.7457,-26.419,-26.4187,
Princeton,2014,107.642,100.085,63.2164,7.55731,7.557000000000002,
